gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B cell	Basal	CTL	Ciliated	Ciliated-diff	FOXN4	IRC	Ionocyte	MC	MoMa	NK	NKT	NKT-p	Neu	Secretory	Secretory-diff	Squamous	Treg	moDC	nrMa	pDC	rMa
BMPR2	Q13873	True	BMPR2_HUMAN	ACVR1_BMPR2	CPI-CS08CC8F9D3	0.095	0.014	0.109	0.261	0.031	0.193	0.116	0.098	0.19	0.537	0.737	0.017	0.028	0.01	0.298	0.099	0.167	0.078	0.014	0.113	0.185	0.016
BMPR2	Q13873	True	BMPR2_HUMAN	ACVR1_BMPR2	CPI-CS0E1BF543E	0.095	0.014	0.109	0.261	0.031	0.193	0.116	0.098	0.19	0.537	0.737	0.017	0.028	0.01	0.298	0.099	0.167	0.078	0.014	0.113	0.185	0.016
BMPR2	Q13873	True	BMPR2_HUMAN	ACVR1_BMPR2	CPI-CS0C16967C6	0.095	0.014	0.109	0.261	0.031	0.193	0.116	0.098	0.19	0.537	0.737	0.017	0.028	0.01	0.298	0.099	0.167	0.078	0.014	0.113	0.185	0.016
BMPR2	Q13873	True	BMPR2_HUMAN	ACVR1_BMPR2	CPI-CS0AEE2FB22	0.095	0.014	0.109	0.261	0.031	0.193	0.116	0.098	0.19	0.537	0.737	0.017	0.028	0.01	0.298	0.099	0.167	0.078	0.014	0.113	0.185	0.016
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS05EAF93CC	0.095	0.014	0.109	0.261	0.031	0.193	0.116	0.098	0.19	0.537	0.737	0.017	0.028	0.01	0.298	0.099	0.167	0.078	0.014	0.113	0.185	0.016
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS046BCFC6F	0.095	0.014	0.109	0.261	0.031	0.193	0.116	0.098	0.19	0.537	0.737	0.017	0.028	0.01	0.298	0.099	0.167	0.078	0.014	0.113	0.185	0.016
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0F6CFB979	0.095	0.014	0.109	0.261	0.031	0.193	0.116	0.098	0.19	0.537	0.737	0.017	0.028	0.01	0.298	0.099	0.167	0.078	0.014	0.113	0.185	0.016
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS090FFEDFE	0.095	0.014	0.109	0.261	0.031	0.193	0.116	0.098	0.19	0.537	0.737	0.017	0.028	0.01	0.298	0.099	0.167	0.078	0.014	0.113	0.185	0.016
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0E4E75E3B	0.095	0.014	0.109	0.261	0.031	0.193	0.116	0.098	0.19	0.537	0.737	0.017	0.028	0.01	0.298	0.099	0.167	0.078	0.014	0.113	0.185	0.016
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0E54FF657	0.095	0.014	0.109	0.261	0.031	0.193	0.116	0.098	0.19	0.537	0.737	0.017	0.028	0.01	0.298	0.099	0.167	0.078	0.014	0.113	0.185	0.016
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS09CECD20D	0.095	0.014	0.109	0.261	0.031	0.193	0.116	0.098	0.19	0.537	0.737	0.017	0.028	0.01	0.298	0.099	0.167	0.078	0.014	0.113	0.185	0.016
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0B9A4CA4D	0.095	0.014	0.109	0.261	0.031	0.193	0.116	0.098	0.19	0.537	0.737	0.017	0.028	0.01	0.298	0.099	0.167	0.078	0.014	0.113	0.185	0.016
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0CFA0E4C5	0.095	0.014	0.109	0.261	0.031	0.193	0.116	0.098	0.19	0.537	0.737	0.017	0.028	0.01	0.298	0.099	0.167	0.078	0.014	0.113	0.185	0.016
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS08109C435	0.095	0.014	0.109	0.261	0.031	0.193	0.116	0.098	0.19	0.537	0.737	0.017	0.028	0.01	0.298	0.099	0.167	0.078	0.014	0.113	0.185	0.016
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS02C93975C	0.095	0.014	0.109	0.261	0.031	0.193	0.116	0.098	0.19	0.537	0.737	0.017	0.028	0.01	0.298	0.099	0.167	0.078	0.014	0.113	0.185	0.016
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0EF793D6A	0.095	0.014	0.109	0.261	0.031	0.193	0.116	0.098	0.19	0.537	0.737	0.017	0.028	0.01	0.298	0.099	0.167	0.078	0.014	0.113	0.185	0.016
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0484364A2	0.095	0.014	0.109	0.261	0.031	0.193	0.116	0.098	0.19	0.537	0.737	0.017	0.028	0.01	0.298	0.099	0.167	0.078	0.014	0.113	0.185	0.016
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS028ACED72	0.095	0.014	0.109	0.261	0.031	0.193	0.116	0.098	0.19	0.537	0.737	0.017	0.028	0.01	0.298	0.099	0.167	0.078	0.014	0.113	0.185	0.016
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0107C51C6	0.095	0.014	0.109	0.261	0.031	0.193	0.116	0.098	0.19	0.537	0.737	0.017	0.028	0.01	0.298	0.099	0.167	0.078	0.014	0.113	0.185	0.016
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0700FDD27	0.095	0.014	0.109	0.261	0.031	0.193	0.116	0.098	0.19	0.537	0.737	0.017	0.028	0.01	0.298	0.099	0.167	0.078	0.014	0.113	0.185	0.016
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0C623F17A	0.095	0.014	0.109	0.261	0.031	0.193	0.116	0.098	0.19	0.537	0.737	0.017	0.028	0.01	0.298	0.099	0.167	0.078	0.014	0.113	0.185	0.016
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS027D7A724	0.095	0.014	0.109	0.261	0.031	0.193	0.116	0.098	0.19	0.537	0.737	0.017	0.028	0.01	0.298	0.099	0.167	0.078	0.014	0.113	0.185	0.016
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0A8F7D89F	0.095	0.014	0.109	0.261	0.031	0.193	0.116	0.098	0.19	0.537	0.737	0.017	0.028	0.01	0.298	0.099	0.167	0.078	0.014	0.113	0.185	0.016
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	0.095	0.014	0.109	0.261	0.031	0.193	0.116	0.098	0.19	0.537	0.737	0.017	0.028	0.01	0.298	0.099	0.167	0.078	0.014	0.113	0.185	0.016
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS046B3C139	0.013	0.013	0.019	0.105	0.029	0.131	0.041	0.098	0.0	0.0	0.148	0.004	0.009	0.006	0.163	0.038	0.097	0.031	0.003	0.04	0.0	0.001
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS0EC80CA59	0.013	0.013	0.019	0.105	0.029	0.131	0.041	0.098	0.0	0.0	0.148	0.004	0.009	0.006	0.163	0.038	0.097	0.031	0.003	0.04	0.0	0.001
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS0FFBA02F8	0.013	0.013	0.019	0.105	0.029	0.131	0.041	0.098	0.0	0.0	0.148	0.004	0.009	0.006	0.163	0.038	0.097	0.031	0.003	0.04	0.0	0.001
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS0CE2A204A	0.013	0.013	0.019	0.105	0.029	0.131	0.041	0.098	0.0	0.0	0.148	0.004	0.009	0.006	0.163	0.038	0.097	0.031	0.003	0.04	0.0	0.001
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS091BF99D0	0.013	0.013	0.019	0.105	0.029	0.131	0.041	0.098	0.0	0.0	0.148	0.004	0.009	0.006	0.163	0.038	0.097	0.031	0.003	0.04	0.0	0.001
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS073233FCC	0.013	0.013	0.019	0.105	0.029	0.131	0.041	0.098	0.0	0.0	0.148	0.004	0.009	0.006	0.163	0.038	0.097	0.031	0.003	0.04	0.0	0.001
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS0533A30DC	0.013	0.013	0.019	0.105	0.029	0.131	0.041	0.098	0.0	0.0	0.148	0.004	0.009	0.006	0.163	0.038	0.097	0.031	0.003	0.04	0.0	0.001
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS02899BF8B	0.013	0.013	0.019	0.105	0.029	0.131	0.041	0.098	0.0	0.0	0.148	0.004	0.009	0.006	0.163	0.038	0.097	0.031	0.003	0.04	0.0	0.001
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS09F35DDEB	0.013	0.013	0.019	0.105	0.029	0.131	0.041	0.098	0.0	0.0	0.148	0.004	0.009	0.006	0.163	0.038	0.097	0.031	0.003	0.04	0.0	0.001
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS04F78ACD6	0.013	0.013	0.019	0.105	0.029	0.131	0.041	0.098	0.0	0.0	0.148	0.004	0.009	0.006	0.163	0.038	0.097	0.031	0.003	0.04	0.0	0.001
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS0C8F1E01F	0.013	0.013	0.019	0.105	0.029	0.131	0.041	0.098	0.0	0.0	0.148	0.004	0.009	0.006	0.163	0.038	0.097	0.031	0.003	0.04	0.0	0.001
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1C2A receptor	CPI-CS0924060DB	0.013	0.013	0.019	0.105	0.029	0.131	0.041	0.098	0.0	0.0	0.148	0.004	0.009	0.006	0.163	0.038	0.097	0.031	0.003	0.04	0.0	0.001
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1C2A receptor	CPI-CS007ADC2D1	0.013	0.013	0.019	0.105	0.029	0.131	0.041	0.098	0.0	0.0	0.148	0.004	0.009	0.006	0.163	0.038	0.097	0.031	0.003	0.04	0.0	0.001
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS0D35E69F6	0.013	0.013	0.019	0.105	0.029	0.131	0.041	0.098	0.0	0.0	0.148	0.004	0.009	0.006	0.163	0.038	0.097	0.031	0.003	0.04	0.0	0.001
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS047EE9E03	0.013	0.013	0.019	0.105	0.029	0.131	0.041	0.098	0.0	0.0	0.148	0.004	0.009	0.006	0.163	0.038	0.097	0.031	0.003	0.04	0.0	0.001
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS0247DA882	0.013	0.013	0.019	0.105	0.029	0.131	0.041	0.098	0.0	0.0	0.148	0.004	0.009	0.006	0.163	0.038	0.097	0.031	0.003	0.04	0.0	0.001
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS0C091F24B	0.013	0.013	0.019	0.105	0.029	0.131	0.041	0.098	0.0	0.0	0.148	0.004	0.009	0.006	0.163	0.038	0.097	0.031	0.003	0.04	0.0	0.001
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS075442484	0.013	0.013	0.019	0.105	0.029	0.131	0.041	0.098	0.0	0.0	0.148	0.004	0.009	0.006	0.163	0.038	0.097	0.031	0.003	0.04	0.0	0.001
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS012D15A88	0.013	0.013	0.019	0.105	0.029	0.131	0.041	0.098	0.0	0.0	0.148	0.004	0.009	0.006	0.163	0.038	0.097	0.031	0.003	0.04	0.0	0.001
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS0DAA66443	0.013	0.013	0.019	0.105	0.029	0.131	0.041	0.098	0.0	0.0	0.148	0.004	0.009	0.006	0.163	0.038	0.097	0.031	0.003	0.04	0.0	0.001
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS04C402DFB	0.013	0.013	0.019	0.105	0.029	0.131	0.041	0.098	0.0	0.0	0.148	0.004	0.009	0.006	0.163	0.038	0.097	0.031	0.003	0.04	0.0	0.001
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS05789C9A0	0.013	0.013	0.019	0.105	0.029	0.131	0.041	0.098	0.0	0.0	0.148	0.004	0.009	0.006	0.163	0.038	0.097	0.031	0.003	0.04	0.0	0.001
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS0DF85303A	0.013	0.013	0.019	0.105	0.029	0.131	0.041	0.098	0.0	0.0	0.148	0.004	0.009	0.006	0.163	0.038	0.097	0.031	0.003	0.04	0.0	0.001
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS01A4D7E2F	0.013	0.013	0.019	0.105	0.029	0.131	0.041	0.098	0.0	0.0	0.148	0.004	0.009	0.006	0.163	0.038	0.097	0.031	0.003	0.04	0.0	0.001
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS0921BB754	0.013	0.013	0.019	0.105	0.029	0.131	0.041	0.098	0.0	0.0	0.148	0.004	0.009	0.006	0.163	0.038	0.097	0.031	0.003	0.04	0.0	0.001
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS01319F57A	0.013	0.013	0.019	0.105	0.029	0.131	0.041	0.098	0.0	0.0	0.148	0.004	0.009	0.006	0.163	0.038	0.097	0.031	0.003	0.04	0.0	0.001
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS08A043594	0.013	0.013	0.019	0.105	0.029	0.131	0.041	0.098	0.0	0.0	0.148	0.004	0.009	0.006	0.163	0.038	0.097	0.031	0.003	0.04	0.0	0.001
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS02957B1BF	0.013	0.013	0.019	0.105	0.029	0.131	0.041	0.098	0.0	0.0	0.148	0.004	0.009	0.006	0.163	0.038	0.097	0.031	0.003	0.04	0.0	0.001
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS069E2161D	0.013	0.013	0.019	0.105	0.029	0.131	0.041	0.098	0.0	0.0	0.148	0.004	0.009	0.006	0.163	0.038	0.097	0.031	0.003	0.04	0.0	0.001
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS0D9226707	0.013	0.013	0.019	0.105	0.029	0.131	0.041	0.098	0.0	0.0	0.148	0.004	0.009	0.006	0.163	0.038	0.097	0.031	0.003	0.04	0.0	0.001
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS0BDA0D08C	0.013	0.013	0.019	0.105	0.029	0.131	0.041	0.098	0.0	0.0	0.148	0.004	0.009	0.006	0.163	0.038	0.097	0.031	0.003	0.04	0.0	0.001
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS0288D901D	0.003	0.005	0.026	0.094	0.008	0.079	0.0	0.066	0.0	0.0	0.0	0.0	0.003	0.0	0.031	0.013	0.018	0.018	0.004	0.01	0.018	0.001
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS0FCC00896	0.003	0.005	0.026	0.094	0.008	0.079	0.0	0.066	0.0	0.0	0.0	0.0	0.003	0.0	0.031	0.013	0.018	0.018	0.004	0.01	0.018	0.001
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS02AEFFE28	0.003	0.005	0.026	0.094	0.008	0.079	0.0	0.066	0.0	0.0	0.0	0.0	0.003	0.0	0.031	0.013	0.018	0.018	0.004	0.01	0.018	0.001
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS0860DA460	0.003	0.005	0.026	0.094	0.008	0.079	0.0	0.066	0.0	0.0	0.0	0.0	0.003	0.0	0.031	0.013	0.018	0.018	0.004	0.01	0.018	0.001
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS04DD927C9	0.003	0.005	0.026	0.094	0.008	0.079	0.0	0.066	0.0	0.0	0.0	0.0	0.003	0.0	0.031	0.013	0.018	0.018	0.004	0.01	0.018	0.001
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS048465560	0.003	0.005	0.026	0.094	0.008	0.079	0.0	0.066	0.0	0.0	0.0	0.0	0.003	0.0	0.031	0.013	0.018	0.018	0.004	0.01	0.018	0.001
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1B2B receptor	CPI-CS0C159B54D	0.003	0.005	0.026	0.094	0.008	0.079	0.0	0.066	0.0	0.0	0.0	0.0	0.003	0.0	0.031	0.013	0.018	0.018	0.004	0.01	0.018	0.001
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1B2B receptor	CPI-CS085EF890A	0.003	0.005	0.026	0.094	0.008	0.079	0.0	0.066	0.0	0.0	0.0	0.0	0.003	0.0	0.031	0.013	0.018	0.018	0.004	0.01	0.018	0.001
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1B2B receptor	CPI-CS0AED3F8E8	0.003	0.005	0.026	0.094	0.008	0.079	0.0	0.066	0.0	0.0	0.0	0.0	0.003	0.0	0.031	0.013	0.018	0.018	0.004	0.01	0.018	0.001
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1B2B receptor	CPI-CS0384572FE	0.003	0.005	0.026	0.094	0.008	0.079	0.0	0.066	0.0	0.0	0.0	0.0	0.003	0.0	0.031	0.013	0.018	0.018	0.004	0.01	0.018	0.001
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1B2B receptor	CPI-CS06C0EEFCB	0.003	0.005	0.026	0.094	0.008	0.079	0.0	0.066	0.0	0.0	0.0	0.0	0.003	0.0	0.031	0.013	0.018	0.018	0.004	0.01	0.018	0.001
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1C2B receptor	CPI-CS0B79F5D68	0.003	0.005	0.026	0.094	0.008	0.079	0.0	0.066	0.0	0.0	0.0	0.0	0.003	0.0	0.031	0.013	0.018	0.018	0.004	0.01	0.018	0.001
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1C2B receptor	CPI-CS0A5400A6A	0.003	0.005	0.026	0.094	0.008	0.079	0.0	0.066	0.0	0.0	0.0	0.0	0.003	0.0	0.031	0.013	0.018	0.018	0.004	0.01	0.018	0.001
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0C99F8D96	0.003	0.005	0.026	0.094	0.008	0.079	0.0	0.066	0.0	0.0	0.0	0.0	0.003	0.0	0.031	0.013	0.018	0.018	0.004	0.01	0.018	0.001
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0CA393CC5	0.003	0.005	0.026	0.094	0.008	0.079	0.0	0.066	0.0	0.0	0.0	0.0	0.003	0.0	0.031	0.013	0.018	0.018	0.004	0.01	0.018	0.001
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS076E1A639	0.003	0.005	0.026	0.094	0.008	0.079	0.0	0.066	0.0	0.0	0.0	0.0	0.003	0.0	0.031	0.013	0.018	0.018	0.004	0.01	0.018	0.001
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS017A50010	0.003	0.005	0.026	0.094	0.008	0.079	0.0	0.066	0.0	0.0	0.0	0.0	0.003	0.0	0.031	0.013	0.018	0.018	0.004	0.01	0.018	0.001
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0BE59B43E	0.003	0.005	0.026	0.094	0.008	0.079	0.0	0.066	0.0	0.0	0.0	0.0	0.003	0.0	0.031	0.013	0.018	0.018	0.004	0.01	0.018	0.001
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0BCDC40FC	0.003	0.005	0.026	0.094	0.008	0.079	0.0	0.066	0.0	0.0	0.0	0.0	0.003	0.0	0.031	0.013	0.018	0.018	0.004	0.01	0.018	0.001
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS036BF2AC7	0.003	0.005	0.026	0.094	0.008	0.079	0.0	0.066	0.0	0.0	0.0	0.0	0.003	0.0	0.031	0.013	0.018	0.018	0.004	0.01	0.018	0.001
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0546460D1	0.003	0.005	0.026	0.094	0.008	0.079	0.0	0.066	0.0	0.0	0.0	0.0	0.003	0.0	0.031	0.013	0.018	0.018	0.004	0.01	0.018	0.001
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0E5078EDE	0.003	0.005	0.026	0.094	0.008	0.079	0.0	0.066	0.0	0.0	0.0	0.0	0.003	0.0	0.031	0.013	0.018	0.018	0.004	0.01	0.018	0.001
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS08A853007	0.003	0.005	0.026	0.094	0.008	0.079	0.0	0.066	0.0	0.0	0.0	0.0	0.003	0.0	0.031	0.013	0.018	0.018	0.004	0.01	0.018	0.001
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS0BEC40E19	0.003	0.005	0.026	0.094	0.008	0.079	0.0	0.066	0.0	0.0	0.0	0.0	0.003	0.0	0.031	0.013	0.018	0.018	0.004	0.01	0.018	0.001
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS0C0D60519	0.003	0.005	0.026	0.094	0.008	0.079	0.0	0.066	0.0	0.0	0.0	0.0	0.003	0.0	0.031	0.013	0.018	0.018	0.004	0.01	0.018	0.001
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS03DF8BD36	0.003	0.005	0.026	0.094	0.008	0.079	0.0	0.066	0.0	0.0	0.0	0.0	0.003	0.0	0.031	0.013	0.018	0.018	0.004	0.01	0.018	0.001
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS058910188	0.003	0.005	0.026	0.094	0.008	0.079	0.0	0.066	0.0	0.0	0.0	0.0	0.003	0.0	0.031	0.013	0.018	0.018	0.004	0.01	0.018	0.001
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS0E997FABD	0.003	0.005	0.026	0.094	0.008	0.079	0.0	0.066	0.0	0.0	0.0	0.0	0.003	0.0	0.031	0.013	0.018	0.018	0.004	0.01	0.018	0.001
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS089A36491	0.003	0.005	0.026	0.094	0.008	0.079	0.0	0.066	0.0	0.0	0.0	0.0	0.003	0.0	0.031	0.013	0.018	0.018	0.004	0.01	0.018	0.001
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS027F8BD7E	0.003	0.005	0.026	0.094	0.008	0.079	0.0	0.066	0.0	0.0	0.0	0.0	0.003	0.0	0.031	0.013	0.018	0.018	0.004	0.01	0.018	0.001
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS055E15573	0.003	0.005	0.026	0.094	0.008	0.079	0.0	0.066	0.0	0.0	0.0	0.0	0.003	0.0	0.031	0.013	0.018	0.018	0.004	0.01	0.018	0.001
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS0533A30DC	0.002	0.012	0.046	0.215	0.039	0.163	0.025	0.316	0.0	0.0	0.0	0.007	0.016	0.026	0.161	0.046	0.068	0.026	0.003	0.057	0.0	0.007
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS02899BF8B	0.002	0.012	0.046	0.215	0.039	0.163	0.025	0.316	0.0	0.0	0.0	0.007	0.016	0.026	0.161	0.046	0.068	0.026	0.003	0.057	0.0	0.007
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS09F35DDEB	0.002	0.012	0.046	0.215	0.039	0.163	0.025	0.316	0.0	0.0	0.0	0.007	0.016	0.026	0.161	0.046	0.068	0.026	0.003	0.057	0.0	0.007
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS04F78ACD6	0.002	0.012	0.046	0.215	0.039	0.163	0.025	0.316	0.0	0.0	0.0	0.007	0.016	0.026	0.161	0.046	0.068	0.026	0.003	0.057	0.0	0.007
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS0C8F1E01F	0.002	0.012	0.046	0.215	0.039	0.163	0.025	0.316	0.0	0.0	0.0	0.007	0.016	0.026	0.161	0.046	0.068	0.026	0.003	0.057	0.0	0.007
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B receptor	CPI-CS0C159B54D	0.002	0.012	0.046	0.215	0.039	0.163	0.025	0.316	0.0	0.0	0.0	0.007	0.016	0.026	0.161	0.046	0.068	0.026	0.003	0.057	0.0	0.007
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B receptor	CPI-CS085EF890A	0.002	0.012	0.046	0.215	0.039	0.163	0.025	0.316	0.0	0.0	0.0	0.007	0.016	0.026	0.161	0.046	0.068	0.026	0.003	0.057	0.0	0.007
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B receptor	CPI-CS0AED3F8E8	0.002	0.012	0.046	0.215	0.039	0.163	0.025	0.316	0.0	0.0	0.0	0.007	0.016	0.026	0.161	0.046	0.068	0.026	0.003	0.057	0.0	0.007
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B receptor	CPI-CS0384572FE	0.002	0.012	0.046	0.215	0.039	0.163	0.025	0.316	0.0	0.0	0.0	0.007	0.016	0.026	0.161	0.046	0.068	0.026	0.003	0.057	0.0	0.007
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B receptor	CPI-CS06C0EEFCB	0.002	0.012	0.046	0.215	0.039	0.163	0.025	0.316	0.0	0.0	0.0	0.007	0.016	0.026	0.161	0.046	0.068	0.026	0.003	0.057	0.0	0.007
ACVR1C	Q8NER5	True	ACV1C_HUMAN	ACVR_1C2A receptor	CPI-CS0924060DB	0.005	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.004	0.0	0.0	0.001	0.0	0.007
ACVR1C	Q8NER5	True	ACV1C_HUMAN	ACVR_1C2A receptor	CPI-CS007ADC2D1	0.005	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.004	0.0	0.0	0.001	0.0	0.007
ACVR1C	Q8NER5	True	ACV1C_HUMAN	ACVR_1C2B receptor	CPI-CS0B79F5D68	0.005	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.004	0.0	0.0	0.001	0.0	0.007
