gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B cell	Basal	CTL	Ciliated	Ciliated-diff	FOXN4	IRC	Ionocyte	MC	MoMa	NK	NKT	NKT-p	Neu	Secretory	Secretory-diff	Squamous	Treg	moDC	nrMa	pDC	rMa
KLRF1	Q9NZS2	False	KLRF1_HUMAN		CPI-SS025C8F785	0.002	0.031	0.083	0.004	0.003	0.018	0.014	0.0	0.0	0.0	0.0	0.018	0.014	0.0	0.033	0.004	0.001	0.005	0.0	0.0	0.0	0.0
EDA2R	Q9HAV5	False	TNR27_HUMAN		CPI-SS00797FD15	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.064	0.0	0.002	0.0	0.007	0.0	0.001	0.0	0.0	0.0	0.0	0.0
EDAR	Q9UNE0	False	EDAR_HUMAN		CPI-SS05A8552D7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0
EPHA6	Q9UF33	False	EPHA6_HUMAN		CPI-SS08C78576B	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFRSF18	Q9Y5U5	False	TNR18_HUMAN		CPI-SS0FF51A757	0.005	0.021	0.133	0.011	0.009	0.141	0.102	0.008	0.0	0.0	0.0	0.022	0.156	0.002	0.225	0.108	0.042	0.342	0.0	0.031	0.036	0.055
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR1_BMPR2	CPI-CS08CC8F9D3	0.023	0.042	0.034	0.138	0.042	0.061	0.0	0.173	0.129	0.0	0.324	0.0	0.039	0.005	0.096	0.03	0.031	0.056	0.014	0.085	0.008	0.019
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR1_BMPR2	CPI-CS0E1BF543E	0.023	0.042	0.034	0.138	0.042	0.061	0.0	0.173	0.129	0.0	0.324	0.0	0.039	0.005	0.096	0.03	0.031	0.056	0.014	0.085	0.008	0.019
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR1_BMPR2	CPI-CS0C16967C6	0.023	0.042	0.034	0.138	0.042	0.061	0.0	0.173	0.129	0.0	0.324	0.0	0.039	0.005	0.096	0.03	0.031	0.056	0.014	0.085	0.008	0.019
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR1_BMPR2	CPI-CS0AEE2FB22	0.023	0.042	0.034	0.138	0.042	0.061	0.0	0.173	0.129	0.0	0.324	0.0	0.039	0.005	0.096	0.03	0.031	0.056	0.014	0.085	0.008	0.019
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A receptor	CPI-CS046B3C139	0.023	0.042	0.034	0.138	0.042	0.061	0.0	0.173	0.129	0.0	0.324	0.0	0.039	0.005	0.096	0.03	0.031	0.056	0.014	0.085	0.008	0.019
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A receptor	CPI-CS0EC80CA59	0.023	0.042	0.034	0.138	0.042	0.061	0.0	0.173	0.129	0.0	0.324	0.0	0.039	0.005	0.096	0.03	0.031	0.056	0.014	0.085	0.008	0.019
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A receptor	CPI-CS0FFBA02F8	0.023	0.042	0.034	0.138	0.042	0.061	0.0	0.173	0.129	0.0	0.324	0.0	0.039	0.005	0.096	0.03	0.031	0.056	0.014	0.085	0.008	0.019
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A receptor	CPI-CS0CE2A204A	0.023	0.042	0.034	0.138	0.042	0.061	0.0	0.173	0.129	0.0	0.324	0.0	0.039	0.005	0.096	0.03	0.031	0.056	0.014	0.085	0.008	0.019
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A receptor	CPI-CS091BF99D0	0.023	0.042	0.034	0.138	0.042	0.061	0.0	0.173	0.129	0.0	0.324	0.0	0.039	0.005	0.096	0.03	0.031	0.056	0.014	0.085	0.008	0.019
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A receptor	CPI-CS073233FCC	0.023	0.042	0.034	0.138	0.042	0.061	0.0	0.173	0.129	0.0	0.324	0.0	0.039	0.005	0.096	0.03	0.031	0.056	0.014	0.085	0.008	0.019
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2B receptor	CPI-CS0288D901D	0.023	0.042	0.034	0.138	0.042	0.061	0.0	0.173	0.129	0.0	0.324	0.0	0.039	0.005	0.096	0.03	0.031	0.056	0.014	0.085	0.008	0.019
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2B receptor	CPI-CS0FCC00896	0.023	0.042	0.034	0.138	0.042	0.061	0.0	0.173	0.129	0.0	0.324	0.0	0.039	0.005	0.096	0.03	0.031	0.056	0.014	0.085	0.008	0.019
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2B receptor	CPI-CS02AEFFE28	0.023	0.042	0.034	0.138	0.042	0.061	0.0	0.173	0.129	0.0	0.324	0.0	0.039	0.005	0.096	0.03	0.031	0.056	0.014	0.085	0.008	0.019
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2B receptor	CPI-CS0860DA460	0.023	0.042	0.034	0.138	0.042	0.061	0.0	0.173	0.129	0.0	0.324	0.0	0.039	0.005	0.096	0.03	0.031	0.056	0.014	0.085	0.008	0.019
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2B receptor	CPI-CS04DD927C9	0.023	0.042	0.034	0.138	0.042	0.061	0.0	0.173	0.129	0.0	0.324	0.0	0.039	0.005	0.096	0.03	0.031	0.056	0.014	0.085	0.008	0.019
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2B receptor	CPI-CS048465560	0.023	0.042	0.034	0.138	0.042	0.061	0.0	0.173	0.129	0.0	0.324	0.0	0.039	0.005	0.096	0.03	0.031	0.056	0.014	0.085	0.008	0.019
ACVR1	Q04771	True	ACVR1_HUMAN	MIS receptor 3	CPI-CS0D4BB4458	0.023	0.042	0.034	0.138	0.042	0.061	0.0	0.173	0.129	0.0	0.324	0.0	0.039	0.005	0.096	0.03	0.031	0.056	0.014	0.085	0.008	0.019
BMPR2	Q13873	True	BMPR2_HUMAN	ACVR1_BMPR2	CPI-CS08CC8F9D3	0.111	0.0	0.123	0.253	0.068	0.213	0.065	0.274	0.092	0.366	0.261	0.0	0.055	0.028	0.327	0.078	0.15	0.119	0.043	0.153	0.013	0.036
BMPR2	Q13873	True	BMPR2_HUMAN	ACVR1_BMPR2	CPI-CS0E1BF543E	0.111	0.0	0.123	0.253	0.068	0.213	0.065	0.274	0.092	0.366	0.261	0.0	0.055	0.028	0.327	0.078	0.15	0.119	0.043	0.153	0.013	0.036
BMPR2	Q13873	True	BMPR2_HUMAN	ACVR1_BMPR2	CPI-CS0C16967C6	0.111	0.0	0.123	0.253	0.068	0.213	0.065	0.274	0.092	0.366	0.261	0.0	0.055	0.028	0.327	0.078	0.15	0.119	0.043	0.153	0.013	0.036
BMPR2	Q13873	True	BMPR2_HUMAN	ACVR1_BMPR2	CPI-CS0AEE2FB22	0.111	0.0	0.123	0.253	0.068	0.213	0.065	0.274	0.092	0.366	0.261	0.0	0.055	0.028	0.327	0.078	0.15	0.119	0.043	0.153	0.013	0.036
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS05EAF93CC	0.111	0.0	0.123	0.253	0.068	0.213	0.065	0.274	0.092	0.366	0.261	0.0	0.055	0.028	0.327	0.078	0.15	0.119	0.043	0.153	0.013	0.036
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS046BCFC6F	0.111	0.0	0.123	0.253	0.068	0.213	0.065	0.274	0.092	0.366	0.261	0.0	0.055	0.028	0.327	0.078	0.15	0.119	0.043	0.153	0.013	0.036
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0F6CFB979	0.111	0.0	0.123	0.253	0.068	0.213	0.065	0.274	0.092	0.366	0.261	0.0	0.055	0.028	0.327	0.078	0.15	0.119	0.043	0.153	0.013	0.036
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS090FFEDFE	0.111	0.0	0.123	0.253	0.068	0.213	0.065	0.274	0.092	0.366	0.261	0.0	0.055	0.028	0.327	0.078	0.15	0.119	0.043	0.153	0.013	0.036
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0E4E75E3B	0.111	0.0	0.123	0.253	0.068	0.213	0.065	0.274	0.092	0.366	0.261	0.0	0.055	0.028	0.327	0.078	0.15	0.119	0.043	0.153	0.013	0.036
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0E54FF657	0.111	0.0	0.123	0.253	0.068	0.213	0.065	0.274	0.092	0.366	0.261	0.0	0.055	0.028	0.327	0.078	0.15	0.119	0.043	0.153	0.013	0.036
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS09CECD20D	0.111	0.0	0.123	0.253	0.068	0.213	0.065	0.274	0.092	0.366	0.261	0.0	0.055	0.028	0.327	0.078	0.15	0.119	0.043	0.153	0.013	0.036
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0B9A4CA4D	0.111	0.0	0.123	0.253	0.068	0.213	0.065	0.274	0.092	0.366	0.261	0.0	0.055	0.028	0.327	0.078	0.15	0.119	0.043	0.153	0.013	0.036
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0CFA0E4C5	0.111	0.0	0.123	0.253	0.068	0.213	0.065	0.274	0.092	0.366	0.261	0.0	0.055	0.028	0.327	0.078	0.15	0.119	0.043	0.153	0.013	0.036
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS08109C435	0.111	0.0	0.123	0.253	0.068	0.213	0.065	0.274	0.092	0.366	0.261	0.0	0.055	0.028	0.327	0.078	0.15	0.119	0.043	0.153	0.013	0.036
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS02C93975C	0.111	0.0	0.123	0.253	0.068	0.213	0.065	0.274	0.092	0.366	0.261	0.0	0.055	0.028	0.327	0.078	0.15	0.119	0.043	0.153	0.013	0.036
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0EF793D6A	0.111	0.0	0.123	0.253	0.068	0.213	0.065	0.274	0.092	0.366	0.261	0.0	0.055	0.028	0.327	0.078	0.15	0.119	0.043	0.153	0.013	0.036
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0484364A2	0.111	0.0	0.123	0.253	0.068	0.213	0.065	0.274	0.092	0.366	0.261	0.0	0.055	0.028	0.327	0.078	0.15	0.119	0.043	0.153	0.013	0.036
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS028ACED72	0.111	0.0	0.123	0.253	0.068	0.213	0.065	0.274	0.092	0.366	0.261	0.0	0.055	0.028	0.327	0.078	0.15	0.119	0.043	0.153	0.013	0.036
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0107C51C6	0.111	0.0	0.123	0.253	0.068	0.213	0.065	0.274	0.092	0.366	0.261	0.0	0.055	0.028	0.327	0.078	0.15	0.119	0.043	0.153	0.013	0.036
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0700FDD27	0.111	0.0	0.123	0.253	0.068	0.213	0.065	0.274	0.092	0.366	0.261	0.0	0.055	0.028	0.327	0.078	0.15	0.119	0.043	0.153	0.013	0.036
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0C623F17A	0.111	0.0	0.123	0.253	0.068	0.213	0.065	0.274	0.092	0.366	0.261	0.0	0.055	0.028	0.327	0.078	0.15	0.119	0.043	0.153	0.013	0.036
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS027D7A724	0.111	0.0	0.123	0.253	0.068	0.213	0.065	0.274	0.092	0.366	0.261	0.0	0.055	0.028	0.327	0.078	0.15	0.119	0.043	0.153	0.013	0.036
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0A8F7D89F	0.111	0.0	0.123	0.253	0.068	0.213	0.065	0.274	0.092	0.366	0.261	0.0	0.055	0.028	0.327	0.078	0.15	0.119	0.043	0.153	0.013	0.036
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	0.111	0.0	0.123	0.253	0.068	0.213	0.065	0.274	0.092	0.366	0.261	0.0	0.055	0.028	0.327	0.078	0.15	0.119	0.043	0.153	0.013	0.036
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS046B3C139	0.011	0.052	0.02	0.123	0.023	0.199	0.052	0.048	0.0	0.01	0.0	0.016	0.01	0.0	0.172	0.042	0.052	0.05	0.013	0.079	0.007	0.002
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS0EC80CA59	0.011	0.052	0.02	0.123	0.023	0.199	0.052	0.048	0.0	0.01	0.0	0.016	0.01	0.0	0.172	0.042	0.052	0.05	0.013	0.079	0.007	0.002
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS0FFBA02F8	0.011	0.052	0.02	0.123	0.023	0.199	0.052	0.048	0.0	0.01	0.0	0.016	0.01	0.0	0.172	0.042	0.052	0.05	0.013	0.079	0.007	0.002
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS0CE2A204A	0.011	0.052	0.02	0.123	0.023	0.199	0.052	0.048	0.0	0.01	0.0	0.016	0.01	0.0	0.172	0.042	0.052	0.05	0.013	0.079	0.007	0.002
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS091BF99D0	0.011	0.052	0.02	0.123	0.023	0.199	0.052	0.048	0.0	0.01	0.0	0.016	0.01	0.0	0.172	0.042	0.052	0.05	0.013	0.079	0.007	0.002
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS073233FCC	0.011	0.052	0.02	0.123	0.023	0.199	0.052	0.048	0.0	0.01	0.0	0.016	0.01	0.0	0.172	0.042	0.052	0.05	0.013	0.079	0.007	0.002
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS0533A30DC	0.011	0.052	0.02	0.123	0.023	0.199	0.052	0.048	0.0	0.01	0.0	0.016	0.01	0.0	0.172	0.042	0.052	0.05	0.013	0.079	0.007	0.002
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS02899BF8B	0.011	0.052	0.02	0.123	0.023	0.199	0.052	0.048	0.0	0.01	0.0	0.016	0.01	0.0	0.172	0.042	0.052	0.05	0.013	0.079	0.007	0.002
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS09F35DDEB	0.011	0.052	0.02	0.123	0.023	0.199	0.052	0.048	0.0	0.01	0.0	0.016	0.01	0.0	0.172	0.042	0.052	0.05	0.013	0.079	0.007	0.002
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS04F78ACD6	0.011	0.052	0.02	0.123	0.023	0.199	0.052	0.048	0.0	0.01	0.0	0.016	0.01	0.0	0.172	0.042	0.052	0.05	0.013	0.079	0.007	0.002
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS0C8F1E01F	0.011	0.052	0.02	0.123	0.023	0.199	0.052	0.048	0.0	0.01	0.0	0.016	0.01	0.0	0.172	0.042	0.052	0.05	0.013	0.079	0.007	0.002
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1C2A receptor	CPI-CS0924060DB	0.011	0.052	0.02	0.123	0.023	0.199	0.052	0.048	0.0	0.01	0.0	0.016	0.01	0.0	0.172	0.042	0.052	0.05	0.013	0.079	0.007	0.002
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1C2A receptor	CPI-CS007ADC2D1	0.011	0.052	0.02	0.123	0.023	0.199	0.052	0.048	0.0	0.01	0.0	0.016	0.01	0.0	0.172	0.042	0.052	0.05	0.013	0.079	0.007	0.002
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS0D35E69F6	0.011	0.052	0.02	0.123	0.023	0.199	0.052	0.048	0.0	0.01	0.0	0.016	0.01	0.0	0.172	0.042	0.052	0.05	0.013	0.079	0.007	0.002
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS047EE9E03	0.011	0.052	0.02	0.123	0.023	0.199	0.052	0.048	0.0	0.01	0.0	0.016	0.01	0.0	0.172	0.042	0.052	0.05	0.013	0.079	0.007	0.002
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS0247DA882	0.011	0.052	0.02	0.123	0.023	0.199	0.052	0.048	0.0	0.01	0.0	0.016	0.01	0.0	0.172	0.042	0.052	0.05	0.013	0.079	0.007	0.002
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS0C091F24B	0.011	0.052	0.02	0.123	0.023	0.199	0.052	0.048	0.0	0.01	0.0	0.016	0.01	0.0	0.172	0.042	0.052	0.05	0.013	0.079	0.007	0.002
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS075442484	0.011	0.052	0.02	0.123	0.023	0.199	0.052	0.048	0.0	0.01	0.0	0.016	0.01	0.0	0.172	0.042	0.052	0.05	0.013	0.079	0.007	0.002
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS012D15A88	0.011	0.052	0.02	0.123	0.023	0.199	0.052	0.048	0.0	0.01	0.0	0.016	0.01	0.0	0.172	0.042	0.052	0.05	0.013	0.079	0.007	0.002
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS0DAA66443	0.011	0.052	0.02	0.123	0.023	0.199	0.052	0.048	0.0	0.01	0.0	0.016	0.01	0.0	0.172	0.042	0.052	0.05	0.013	0.079	0.007	0.002
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS04C402DFB	0.011	0.052	0.02	0.123	0.023	0.199	0.052	0.048	0.0	0.01	0.0	0.016	0.01	0.0	0.172	0.042	0.052	0.05	0.013	0.079	0.007	0.002
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS05789C9A0	0.011	0.052	0.02	0.123	0.023	0.199	0.052	0.048	0.0	0.01	0.0	0.016	0.01	0.0	0.172	0.042	0.052	0.05	0.013	0.079	0.007	0.002
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS0DF85303A	0.011	0.052	0.02	0.123	0.023	0.199	0.052	0.048	0.0	0.01	0.0	0.016	0.01	0.0	0.172	0.042	0.052	0.05	0.013	0.079	0.007	0.002
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS01A4D7E2F	0.011	0.052	0.02	0.123	0.023	0.199	0.052	0.048	0.0	0.01	0.0	0.016	0.01	0.0	0.172	0.042	0.052	0.05	0.013	0.079	0.007	0.002
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS0921BB754	0.011	0.052	0.02	0.123	0.023	0.199	0.052	0.048	0.0	0.01	0.0	0.016	0.01	0.0	0.172	0.042	0.052	0.05	0.013	0.079	0.007	0.002
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS01319F57A	0.011	0.052	0.02	0.123	0.023	0.199	0.052	0.048	0.0	0.01	0.0	0.016	0.01	0.0	0.172	0.042	0.052	0.05	0.013	0.079	0.007	0.002
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS08A043594	0.011	0.052	0.02	0.123	0.023	0.199	0.052	0.048	0.0	0.01	0.0	0.016	0.01	0.0	0.172	0.042	0.052	0.05	0.013	0.079	0.007	0.002
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS02957B1BF	0.011	0.052	0.02	0.123	0.023	0.199	0.052	0.048	0.0	0.01	0.0	0.016	0.01	0.0	0.172	0.042	0.052	0.05	0.013	0.079	0.007	0.002
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS069E2161D	0.011	0.052	0.02	0.123	0.023	0.199	0.052	0.048	0.0	0.01	0.0	0.016	0.01	0.0	0.172	0.042	0.052	0.05	0.013	0.079	0.007	0.002
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS0D9226707	0.011	0.052	0.02	0.123	0.023	0.199	0.052	0.048	0.0	0.01	0.0	0.016	0.01	0.0	0.172	0.042	0.052	0.05	0.013	0.079	0.007	0.002
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS0BDA0D08C	0.011	0.052	0.02	0.123	0.023	0.199	0.052	0.048	0.0	0.01	0.0	0.016	0.01	0.0	0.172	0.042	0.052	0.05	0.013	0.079	0.007	0.002
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS0288D901D	0.008	0.0	0.026	0.103	0.033	0.068	0.011	0.084	0.0	0.0	0.0	0.0	0.008	0.002	0.047	0.014	0.01	0.015	0.0	0.003	0.0	0.006
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS0FCC00896	0.008	0.0	0.026	0.103	0.033	0.068	0.011	0.084	0.0	0.0	0.0	0.0	0.008	0.002	0.047	0.014	0.01	0.015	0.0	0.003	0.0	0.006
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS02AEFFE28	0.008	0.0	0.026	0.103	0.033	0.068	0.011	0.084	0.0	0.0	0.0	0.0	0.008	0.002	0.047	0.014	0.01	0.015	0.0	0.003	0.0	0.006
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS0860DA460	0.008	0.0	0.026	0.103	0.033	0.068	0.011	0.084	0.0	0.0	0.0	0.0	0.008	0.002	0.047	0.014	0.01	0.015	0.0	0.003	0.0	0.006
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS04DD927C9	0.008	0.0	0.026	0.103	0.033	0.068	0.011	0.084	0.0	0.0	0.0	0.0	0.008	0.002	0.047	0.014	0.01	0.015	0.0	0.003	0.0	0.006
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS048465560	0.008	0.0	0.026	0.103	0.033	0.068	0.011	0.084	0.0	0.0	0.0	0.0	0.008	0.002	0.047	0.014	0.01	0.015	0.0	0.003	0.0	0.006
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1B2B receptor	CPI-CS0C159B54D	0.008	0.0	0.026	0.103	0.033	0.068	0.011	0.084	0.0	0.0	0.0	0.0	0.008	0.002	0.047	0.014	0.01	0.015	0.0	0.003	0.0	0.006
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1B2B receptor	CPI-CS085EF890A	0.008	0.0	0.026	0.103	0.033	0.068	0.011	0.084	0.0	0.0	0.0	0.0	0.008	0.002	0.047	0.014	0.01	0.015	0.0	0.003	0.0	0.006
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1B2B receptor	CPI-CS0AED3F8E8	0.008	0.0	0.026	0.103	0.033	0.068	0.011	0.084	0.0	0.0	0.0	0.0	0.008	0.002	0.047	0.014	0.01	0.015	0.0	0.003	0.0	0.006
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1B2B receptor	CPI-CS0384572FE	0.008	0.0	0.026	0.103	0.033	0.068	0.011	0.084	0.0	0.0	0.0	0.0	0.008	0.002	0.047	0.014	0.01	0.015	0.0	0.003	0.0	0.006
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1B2B receptor	CPI-CS06C0EEFCB	0.008	0.0	0.026	0.103	0.033	0.068	0.011	0.084	0.0	0.0	0.0	0.0	0.008	0.002	0.047	0.014	0.01	0.015	0.0	0.003	0.0	0.006
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1C2B receptor	CPI-CS0B79F5D68	0.008	0.0	0.026	0.103	0.033	0.068	0.011	0.084	0.0	0.0	0.0	0.0	0.008	0.002	0.047	0.014	0.01	0.015	0.0	0.003	0.0	0.006
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1C2B receptor	CPI-CS0A5400A6A	0.008	0.0	0.026	0.103	0.033	0.068	0.011	0.084	0.0	0.0	0.0	0.0	0.008	0.002	0.047	0.014	0.01	0.015	0.0	0.003	0.0	0.006
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0C99F8D96	0.008	0.0	0.026	0.103	0.033	0.068	0.011	0.084	0.0	0.0	0.0	0.0	0.008	0.002	0.047	0.014	0.01	0.015	0.0	0.003	0.0	0.006
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0CA393CC5	0.008	0.0	0.026	0.103	0.033	0.068	0.011	0.084	0.0	0.0	0.0	0.0	0.008	0.002	0.047	0.014	0.01	0.015	0.0	0.003	0.0	0.006
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS076E1A639	0.008	0.0	0.026	0.103	0.033	0.068	0.011	0.084	0.0	0.0	0.0	0.0	0.008	0.002	0.047	0.014	0.01	0.015	0.0	0.003	0.0	0.006
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS017A50010	0.008	0.0	0.026	0.103	0.033	0.068	0.011	0.084	0.0	0.0	0.0	0.0	0.008	0.002	0.047	0.014	0.01	0.015	0.0	0.003	0.0	0.006
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0BE59B43E	0.008	0.0	0.026	0.103	0.033	0.068	0.011	0.084	0.0	0.0	0.0	0.0	0.008	0.002	0.047	0.014	0.01	0.015	0.0	0.003	0.0	0.006
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0BCDC40FC	0.008	0.0	0.026	0.103	0.033	0.068	0.011	0.084	0.0	0.0	0.0	0.0	0.008	0.002	0.047	0.014	0.01	0.015	0.0	0.003	0.0	0.006
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS036BF2AC7	0.008	0.0	0.026	0.103	0.033	0.068	0.011	0.084	0.0	0.0	0.0	0.0	0.008	0.002	0.047	0.014	0.01	0.015	0.0	0.003	0.0	0.006
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0546460D1	0.008	0.0	0.026	0.103	0.033	0.068	0.011	0.084	0.0	0.0	0.0	0.0	0.008	0.002	0.047	0.014	0.01	0.015	0.0	0.003	0.0	0.006
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0E5078EDE	0.008	0.0	0.026	0.103	0.033	0.068	0.011	0.084	0.0	0.0	0.0	0.0	0.008	0.002	0.047	0.014	0.01	0.015	0.0	0.003	0.0	0.006
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS08A853007	0.008	0.0	0.026	0.103	0.033	0.068	0.011	0.084	0.0	0.0	0.0	0.0	0.008	0.002	0.047	0.014	0.01	0.015	0.0	0.003	0.0	0.006
